part_id,production_timestamp,line_id,station_id,operator_id,measure_diam_mm,measure_length_mm,flatness_mm,torque_Nm,surface_roughness_Ra,temp_process_C,vibration_level,cycle_time_s,material_batch,visual_inspection_score,defect_label
1550,2024-02-06 16:33:57,10,10,9,11.225,34.239,39.808,380.302,23.629,106.113,0.93908,283.403,MB-2024W06-L10-373,0.208207,0
1551,2024-12-05 12:50:18,5,5,3,35.526,33.457,23.121,261.683,40.417,98.93,0.366958,151.798,MB-2024W49-L05-488,0.873965,1
1552,2025-10-20 14:04:57,1,3,5,49.957,66.839,22.225,188.993,49.473,100.246,0.648282,292.204,MB-2025W43-L01-267,0.861146,1
1553,2025-11-03 12:16:23,9,15,2,10.206,68.737,39.609,264.74,31.66,74.72,0.271943,294.399,MB-2025W45-L09-498,0.759696,1
1554,2024-05-20 15:08:43,3,1,8,30.06,34.453,27.023,417.097,16.454,88.349,0.552214,136.196,MB-2024W21-L03-291,0.556066,1
1555,2024-09-26 08:47:52,5,16,6,49.997,53.642,25.943,100.516,13.691,128.103,0.554245,190.474,MB-2024W39-L05-234,0.802534,0
1556,2024-01-15 10:26:03,2,4,4,43.042,67.828,26.288,227.474,41.191,105.44,0.145619,253.229,MB-2024W03-L02-135,0.530613,0
1557,2025-12-19 09:13:15,1,14,5,36.596,68.26,31.13,116.374,40.367,111.935,0.029211,285.327,MB-2025W51-L01-075,0.017194,1
1558,2024-08-13 09:04:18,5,4,10,13.088,43.317,35.181,414.657,30.422,142.511,0.929835,152.527,MB-2024W33-L05-420,0.469531,0
1559,2024-05-07 12:20:02,5,5,9,13.4,50.398,31.109,344.097,10.903,87.761,0.344353,296.268,MB-2024W19-L05-728,0.559245,0
1560,2024-06-12 17:37:32,4,15,9,42.956,54.823,38.098,277.853,47.247,142.309,0.822019,180.499,MB-2024W24-L04-327,0.575709,0
1561,2024-10-07 08:51:52,9,11,6,33.694,42.242,35.363,317.893,21.13,116.073,0.736571,266.823,MB-2024W41-L09-441,0.602743,0
1562,2025-04-08 09:47:58,1,10,6,42.04,47.166,27.545,391.155,25.54,103.63,0.240593,190.469,MB-2025W15-L01-455,0.273368,0
1563,2024-12-02 08:29:36,2,13,6,26.575,67.058,28.365,324.056,21.954,141.913,0.058586,171.543,MB-2024W49-L02-525,0.635018,0
1564,2024-07-19 13:52:16,8,13,10,22.052,60.955,29.978,463.759,22.924,140.115,0.00915,156.397,MB-2024W29-L08-762,0.184186,1
1565,2024-08-13 12:47:09,5,6,4,30.491,60.672,25.478,281.748,15.041,78.849,0.330994,149.32,MB-2024W33-L05-615,0.873106,1
1566,2024-12-13 12:29:28,9,11,6,21.272,68.268,38.563,253.669,43.364,115.048,0.378824,132.43,MB-2024W50-L09-464,0.164542,1
1567,2025-04-18 09:15:39,4,8,3,41.793,57.026,25.822,172.513,18.89,76.605,0.640036,284.325,MB-2025W16-L04-397,0.139299,0
1568,2025-06-11 10:15:02,5,1,3,34.689,33.626,23.159,294.149,48.051,118.019,0.82922,105.289,MB-2025W24-L05-476,0.087013,1
1569,2024-06-27 08:26:34,3,4,6,33.614,65.994,27.649,183.966,44.338,136.737,0.396215,297.24,MB-2024W26-L03-770,0.819407,1
1570,2025-08-20 09:23:51,4,4,4,47.505,44.332,23.699,118.033,13.809,116.803,0.106243,147.872,MB-2025W34-L04-383,0.243519,0
1571,2024-02-09 08:41:22,8,20,8,10.082,55.845,23.676,332.707,23.664,77.956,0.146225,268.337,MB-2024W06-L08-736,0.376573,0
1572,2024-10-04 13:28:15,8,3,9,24.156,53.988,20.049,279.799,49.9,134.952,0.142627,100.094,MB-2024W40-L08-353,0.793922,0
1573,2024-10-17 11:00:06,4,5,4,36.036,48.749,38.321,313.79,13.019,96.52,0.289625,246.783,MB-2024W42-L04-455,0.837867,1
1574,2024-05-23 10:57:27,2,20,5,37.107,57.972,22.088,132.112,28.054,109.916,0.969196,242.3,MB-2024W21-L02-353,0.339981,1
1575,2024-03-29 11:20:04,8,14,2,11.06,53.02,31.075,428.547,35.92,108.143,0.054944,232.436,MB-2024W13-L08-640,0.797154,1
1576,2025-04-22 15:26:01,3,8,2,31.884,67.094,20.481,351.68,29.113,104.206,0.3353,127.097,MB-2025W17-L03-498,0.198423,1
1577,2025-10-28 08:11:04,6,19,3,15.522,62.749,30.336,213.794,30.505,103.127,0.911615,116.758,MB-2025W44-L06-156,0.286067,1
1578,2024-12-09 15:39:25,4,1,1,43.207,60.916,24.913,400.937,32.584,125.751,0.873701,240.608,MB-2024W50-L04-147,0.07315,0
1579,2025-10-14 17:03:58,6,20,9,25.204,54.504,22.536,291.499,48.578,127.088,0.103282,231.822,MB-2025W42-L06-700,0.201705,0
1580,2025-11-07 17:36:17,6,19,2,49.417,65.821,38.387,155.784,13.77,132.315,0.667299,106.067,MB-2025W45-L06-362,0.387835,1
1581,2025-11-03 09:57:13,7,13,5,18.813,65.5,21.272,157.8,17.323,92.372,0.943067,144.121,MB-2025W45-L07-255,0.807799,0
1582,2024-11-06 09:22:30,6,13,6,20.407,47.651,25.87,270.344,16.587,135.132,0.577756,241.632,MB-2024W45-L06-023,0.830461,0
1583,2024-11-08 08:46:50,3,11,1,33.144,68.828,28.376,253.231,47.152,138.7,0.142995,234.434,MB-2024W45-L03-785,0.866368,1
1584,2024-05-10 15:35:16,8,14,8,33.891,39.257,26.392,108.714,27.634,132.21,0.257401,275.467,MB-2024W19-L08-075,0.866473,1
1585,2025-05-16 11:20:34,2,10,7,24.85,30.175,22.947,178.353,45.719,106.918,0.983966,237.915,MB-2025W20-L02-685,0.854602,0
1586,2024-12-17 11:39:30,1,10,6,44.319,35.478,22.324,307.901,37.925,74.155,0.024227,146.036,MB-2024W51-L01-138,0.610964,1
1587,2025-08-15 16:21:40,8,18,3,19.721,47.788,34.623,162.424,12.244,115.391,0.70316,163.331,MB-2025W33-L08-405,0.717768,0
1588,2024-05-24 11:32:20,8,1,7,26.28,38.788,22.812,445.157,49.181,111.618,0.200461,122.565,MB-2024W21-L08-905,0.98844,0
1589,2025-11-14 16:34:08,3,1,1,45.525,57.036,25.844,467.242,15.06,135.369,0.773235,273.936,MB-2025W46-L03-771,0.20354,0
1590,2024-04-30 14:24:55,8,19,7,47.54,57.654,32.105,299.506,39.603,76.864,0.206845,101.745,MB-2024W18-L08-694,0.335568,0
1591,2024-04-04 17:34:06,5,14,10,10.961,69.415,38.345,211.973,38.608,74.16,0.867087,129.114,MB-2024W14-L05-782,0.621632,0
1592,2025-05-13 15:07:42,10,7,6,48.765,64.985,21.549,459.569,21.671,78.778,0.344981,279.926,MB-2025W20-L10-917,0.715395,0
1593,2025-05-02 15:08:17,1,18,1,40.293,59.412,25.717,355.223,12.45,74.915,0.24199,169.714,MB-2025W18-L01-522,0.384962,0
1594,2024-03-12 09:20:26,4,11,4,20.978,55.829,29.546,283.233,24.091,73.995,0.042063,227.832,MB-2024W11-L04-413,0.103109,0
1595,2025-10-06 10:18:58,6,13,5,42.626,51.957,20.722,484.827,34.328,82.381,0.46259,282.379,MB-2025W41-L06-919,0.102707,0
1596,2025-06-20 09:53:50,9,7,8,14.113,33.736,27.316,471.137,26.972,133.907,0.977766,122.565,MB-2025W25-L09-482,0.56875,1
1597,2024-04-25 12:14:07,7,15,6,26.553,49.06,20.834,228.339,11.123,147.572,0.53631,174.985,MB-2024W17-L07-660,0.255583,0
1598,2024-09-02 11:15:47,10,12,7,27.589,35.998,27.392,245.898,19.577,89.797,0.656134,254.093,MB-2024W36-L10-290,0.50918,1
1599,2025-11-25 15:02:36,7,5,2,41.071,49.279,31.191,126.614,23.21,135.151,0.929031,185.551,MB-2025W48-L07-890,0.484877,0
1600,2025-09-24 17:31:09,4,1,3,28.481,49.16,27.685,337.011,42.445,87.758,0.316656,227.594,MB-2025W39-L04-728,0.811006,1
1601,2024-11-18 14:43:23,6,5,9,14.26,39.542,36.076,286.846,17.618,143.221,0.535171,212.861,MB-2024W47-L06-908,0.471901,0
1602,2025-06-30 17:47:14,1,15,4,43.784,68.005,35.867,287.657,46.794,146.01,0.115954,275.764,MB-2025W27-L01-144,0.501263,0
1603,2025-08-20 09:21:20,8,17,7,34.102,30.345,38.148,158.571,11.922,81.324,0.857549,128.162,MB-2025W34-L08-298,0.295203,0
1604,2025-06-12 15:43:21,1,12,8,36.489,69.418,21.879,347.617,47.117,126.945,0.427193,124.062,MB-2025W24-L01-647,0.579624,0
1605,2025-04-09 16:48:07,7,12,10,38.937,45.105,37.094,177.909,41.159,71.286,0.614993,173.329,MB-2025W15-L07-844,0.161477,0
1606,2025-08-20 11:11:34,3,13,6,28.356,38.012,33.891,150.874,13.53,76.075,0.258373,296.815,MB-2025W34-L03-470,0.70342,1
1607,2024-11-14 14:59:14,5,16,4,12.003,34.561,29.857,356.216,14.572,142.63,0.328753,249.044,MB-2024W46-L05-071,0.096183,0
1608,2025-03-11 12:16:16,3,14,1,38.711,56.777,36.894,463.894,33.915,139.081,0.918514,140.662,MB-2025W11-L03-520,0.318645,1
1609,2024-03-01 16:40:04,4,12,8,34.005,34.312,31.409,288.797,13.652,90.172,0.242466,279.249,MB-2024W09-L04-424,0.505357,0
1610,2024-04-22 08:27:27,7,10,4,10.918,38.307,38.848,479.883,37.707,135.383,0.407668,172.973,MB-2024W17-L07-146,0.77868,0
1611,2025-03-27 09:00:10,9,11,5,46.066,69.54,29.961,151.414,10.105,134.868,0.689206,246.927,MB-2025W13-L09-022,0.657829,0
1612,2024-08-27 15:05:21,1,3,5,13.441,30.964,35.314,211.921,42.956,109.641,0.114542,290.872,MB-2024W35-L01-059,0.202918,0
1613,2025-10-09 16:59:52,4,8,6,36.218,38.683,31.965,405.051,45.87,134.946,0.089409,111.642,MB-2025W41-L04-604,0.722382,1
1614,2024-02-12 14:28:02,10,19,4,32.122,50.842,34.542,423.817,22.389,135.916,0.967177,134.698,MB-2024W07-L10-972,0.643697,1
1615,2025-02-17 17:05:35,5,3,6,45.231,54.005,23.594,373.177,34.866,88.409,0.923462,241.255,MB-2025W08-L05-428,0.633357,0
1616,2024-05-03 17:07:52,4,14,7,31.352,55.708,30.237,424.31,15.613,80.968,0.635189,203.983,MB-2024W18-L04-886,0.34879,0
1617,2025-08-11 17:53:31,5,15,5,28.32,30.15,26.95,387.123,12.946,136.257,0.997865,107.267,MB-2025W33-L05-562,0.348852,0
1618,2025-01-17 16:59:13,4,1,10,21.609,35.58,31.154,494.974,39.88,81.194,0.422191,146.556,MB-2025W03-L04-752,0.998698,0
1619,2025-01-03 17:08:12,1,4,7,27.086,57.603,21.966,298.096,25.925,141.835,0.658202,208.539,MB-2025W01-L01-419,0.958191,0
1620,2025-05-22 17:33:28,7,18,9,36.671,30.983,34.574,258.605,41.037,121.19,0.45989,180.304,MB-2025W21-L07-189,0.592125,0
1621,2025-06-18 11:29:05,7,15,9,37.511,47.902,27.942,479.841,49.58,95.989,0.187261,283.355,MB-2025W25-L07-914,0.602226,0
1622,2024-08-05 17:29:05,10,1,8,33.231,39.673,26.36,314.184,15.423,97.312,0.476621,192.971,MB-2024W32-L10-998,0.433834,0
1623,2024-01-11 17:37:55,8,13,5,31.962,37.518,31.141,483.837,31.288,95.367,0.924278,283.691,MB-2024W02-L08-298,0.94119,1
1624,2024-09-04 10:05:50,8,4,7,29.314,53.308,31.433,481.359,15.563,146.581,0.862972,273.481,MB-2024W36-L08-096,0.350919,0
1625,2025-02-03 14:19:25,8,3,2,27.141,32.243,33.03,409.547,10.175,118.278,0.26189,218.873,MB-2025W06-L08-536,0.638597,0
1626,2025-05-05 10:57:27,9,16,6,10.666,35.652,23.924,149.396,39.243,81.994,0.63362,112.762,MB-2025W19-L09-856,0.507176,0
1627,2025-03-11 08:32:39,8,9,3,40.169,30.918,33.231,340.291,15.969,84.493,0.227062,137.807,MB-2025W11-L08-841,0.604728,1
1628,2025-01-13 13:00:25,9,1,7,35.558,30.793,22.722,204.672,16.91,100.792,0.710586,127.779,MB-2025W03-L09-588,0.701749,0
1629,2024-01-11 16:36:29,4,16,5,37.891,43.065,37.683,376.152,42.27,131.011,0.305076,289.207,MB-2024W02-L04-377,0.961031,0
1630,2024-08-15 10:24:28,8,9,1,20.126,44.907,25.088,389.821,21.227,122.425,0.896323,295.037,MB-2024W33-L08-429,0.66266,0
1631,2025-03-03 13:04:50,9,7,5,39.656,39.146,38.796,241.269,31.881,104.317,0.160021,183.298,MB-2025W10-L09-445,0.494523,0
1632,2024-12-24 13:41:24,5,17,6,24.597,48.84,38.486,460.437,21.629,82.725,0.883822,181.703,MB-2024W52-L05-575,0.804182,0
1633,2025-07-11 10:34:59,5,10,4,27.225,53.883,26.744,314.229,24.241,131.053,0.790446,163.825,MB-2025W28-L05-739,0.059573,1
1634,2024-10-29 17:57:02,3,18,5,28.539,59.313,20.164,283.154,21.215,143.421,0.758158,251.697,MB-2024W44-L03-714,0.567145,0
1635,2025-10-09 08:03:40,4,16,3,48.884,42.589,32.699,468.834,36.678,147.56,0.004787,212.446,MB-2025W41-L04-432,0.028577,1
1636,2024-09-23 14:16:34,9,12,2,11.538,35.306,33.944,101.946,49.698,71.853,0.184991,212.465,MB-2024W39-L09-352,0.311652,0
1637,2025-06-06 11:20:50,2,5,8,37.467,57.382,36.487,400.239,34.818,136.595,0.330612,115.734,MB-2025W23-L02-928,0.721551,1
1638,2024-09-26 09:48:07,3,8,6,17.386,48.429,25.284,320.544,43.62,100.424,0.183179,233.568,MB-2024W39-L03-053,0.111009,0
1639,2025-02-25 16:12:20,8,8,9,38.596,44.004,25.851,481.824,20.382,130.528,0.976799,259.637,MB-2025W09-L08-641,0.823797,1
1640,2024-12-27 13:54:37,4,11,2,36.622,66.926,26.88,242.992,40.232,87.594,0.453755,106.25,MB-2024W52-L04-139,0.764869,0
1641,2024-07-02 13:34:43,9,4,7,27.69,45.411,39.954,156.159,13.475,95.397,0.475628,292.665,MB-2024W27-L09-781,0.719142,0
1642,2024-05-06 08:37:35,3,14,5,40.13,31.15,25.151,147.411,49.028,122.4,0.392255,102.823,MB-2024W19-L03-061,0.621436,0
1643,2024-11-22 12:16:12,4,3,10,19.62,61.604,24.697,347.387,23.441,75.9,0.744732,288.205,MB-2024W47-L04-034,0.310765,0
1644,2024-03-29 11:43:39,10,19,9,46.575,58.156,28.375,191.026,42.153,145.811,0.952268,143.063,MB-2024W13-L10-848,0.781645,1
1645,2025-01-16 08:14:46,9,17,1,23.766,67.43,33.151,360.085,12.287,99.544,0.81591,180.148,MB-2025W03-L09-880,0.366268,0
1646,2024-03-15 12:38:08,9,6,4,19.853,35.301,27.236,248.434,25.144,84.784,0.609634,122.04,MB-2024W11-L09-605,0.331235,1
1647,2024-02-27 10:47:07,5,9,4,30.853,58.29,32.938,199.493,45.317,99.801,0.915352,116.911,MB-2024W09-L05-669,0.038135,0
1648,2025-05-05 10:08:40,10,16,8,14.288,30.632,22.942,333.819,47.949,144.89,0.604957,177.965,MB-2025W19-L10-348,0.782259,0
1649,2025-01-17 09:11:12,8,7,3,29.567,62.804,23.112,139.18,31.998,101.766,0.899893,257.369,MB-2025W03-L08-696,0.442654,0
1650,2025-06-05 10:27:10,8,4,1,28.049,30.039,32.869,238.503,33.794,119.5,0.728996,174.632,MB-2025W23-L08-261,0.196497,0
1651,2024-10-11 09:50:28,1,1,3,39.696,50.83,31.209,321.981,11.369,87.044,0.940132,227.59,MB-2024W41-L01-175,0.880498,0
1652,2025-08-05 15:09:50,9,13,8,25.864,39.51,35.582,208.88,34.183,127.506,0.205715,181.617,MB-2025W32-L09-696,0.689774,0
1653,2025-11-12 14:41:39,2,18,3,19.743,51.978,22.643,169.009,11.939,130.027,0.100129,148.913,MB-2025W46-L02-103,0.375297,0
1654,2024-05-02 16:15:01,3,5,1,24.466,39.442,20.631,320.069,17.879,128.496,0.881484,234.424,MB-2024W18-L03-742,0.522972,0
1655,2025-10-06 15:55:50,7,8,7,10.362,51.499,33.535,372.088,35.941,126.113,0.990357,247.656,MB-2025W41-L07-478,0.600233,0
1656,2024-05-14 10:15:43,10,10,8,11.847,30.925,22.588,202.792,38.691,132.443,0.966524,282.665,MB-2024W20-L10-445,0.456752,0
1657,2025-05-14 12:08:05,9,12,1,36.852,63.518,26.413,172.121,28.351,112.327,0.080927,122.026,MB-2025W20-L09-772,0.781081,1
1658,2025-12-18 09:34:54,5,10,6,24.535,54.22,22.835,258.171,23.537,135.816,0.60004,190.704,MB-2025W51-L05-242,0.498516,0
1659,2025-03-21 11:30:32,2,17,9,24.175,34.262,34.844,405.965,25.267,132.109,0.543903,287.991,MB-2025W12-L02-507,0.372255,0
1660,2025-10-10 12:36:04,2,7,9,44.083,49.113,25.73,497.101,16.635,81.183,0.687391,285.526,MB-2025W41-L02-296,0.761425,0
1661,2025-11-10 08:16:17,2,10,5,25.251,49.77,24.096,187.365,21.874,124.398,0.071618,191.416,MB-2025W46-L02-701,0.779135,0
1662,2025-01-23 13:10:47,2,12,3,19.071,54.039,39.807,394.849,18.288,143.847,0.261932,105.443,MB-2025W04-L02-321,0.250252,0
1663,2025-01-01 13:12:40,10,13,10,47.079,38.658,31.024,411.764,19.253,72.265,0.541284,197.284,MB-2025W01-L10-657,0.603351,0
1664,2025-07-25 10:29:45,4,3,6,48.084,61.179,34.139,479.216,14.545,121.508,0.482554,111.53,MB-2025W30-L04-229,0.329831,0
1665,2025-07-22 08:03:28,1,9,1,47.466,35.806,21.884,317.286,16.814,111.085,0.280766,124.815,MB-2025W30-L01-090,0.19258,0
1666,2024-12-30 13:09:28,8,19,7,23.387,47.928,32.256,416.023,39.087,122.494,0.832631,195.413,MB-2025W01-L08-630,0.284859,0
1667,2024-04-26 14:18:22,10,2,6,47.194,35.393,29.807,144.152,31.851,102.738,0.335752,183.502,MB-2024W17-L10-098,0.516784,0
1668,2024-06-04 10:55:18,9,4,1,35.274,57.388,39.151,382.626,26.255,89.46,0.993153,140.023,MB-2024W23-L09-611,0.094118,0
1669,2025-09-18 16:56:32,6,12,8,17.12,64.669,28.288,267.421,22.204,102.842,0.488004,212.111,MB-2025W38-L06-588,0.071031,0
1670,2025-03-18 10:57:03,4,17,10,45.482,32.142,30.608,479.104,37.908,79.106,0.207181,264.66,MB-2025W12-L04-437,0.499591,0
1671,2024-03-21 15:00:47,6,7,3,25.561,62.099,33.821,268.637,14.821,137.006,0.076882,222.784,MB-2024W12-L06-275,0.526883,0
1672,2025-04-03 11:14:06,1,10,10,24.29,41.834,30.318,233.163,18.996,125.588,0.903805,264.066,MB-2025W14-L01-613,0.23442,0
1673,2024-12-31 14:42:28,9,4,3,44.024,69.968,24.357,352.847,15.82,95.773,0.961074,168.405,MB-2025W01-L09-279,0.437945,1
1674,2025-02-28 12:08:22,10,6,6,45.223,32.671,34.781,492.582,47.947,90.325,0.493531,184.194,MB-2025W09-L10-958,0.179504,1
1675,2024-03-26 17:57:11,3,7,7,37.849,45.807,31.429,204.448,20.328,135.985,0.723328,210.972,MB-2024W13-L03-097,0.318339,0
1676,2024-06-28 14:42:26,4,2,10,10.347,60.872,29.406,259.977,36.459,97.014,0.957933,109.228,MB-2024W26-L04-713,0.587143,0
1677,2024-12-18 09:31:19,6,19,9,15.424,41.103,34.588,324.961,39.97,118.428,0.175842,121.522,MB-2024W51-L06-796,0.483455,0
1678,2024-10-29 09:52:47,6,3,7,30.329,32.662,24.124,485.196,28.819,144.744,0.452821,195.644,MB-2024W44-L06-491,0.136085,0
1679,2024-04-04 08:40:57,5,1,3,36.018,55.854,34.7,478.039,13.762,119.338,0.879559,267.897,MB-2024W14-L05-829,0.229534,1
1680,2024-01-03 13:29:49,4,6,4,13.766,51.771,32.976,224.002,20.738,93.722,0.972024,274.523,MB-2024W01-L04-686,0.270751,0
1681,2025-09-11 08:28:42,1,6,5,43.471,44.714,33.954,223.06,26.454,126.124,0.93798,123.603,MB-2025W37-L01-437,0.735839,1
1682,2023-12-29 15:05:37,6,14,5,34.508,53.038,22.061,297.997,17.696,113.132,0.706681,279.451,MB-2023W52-L06-328,0.467458,0
1683,2025-04-28 08:53:50,3,10,6,34.944,50.343,36.493,254.217,13.044,142.145,0.779902,105.432,MB-2025W18-L03-393,0.199634,0
1684,2025-03-28 10:52:15,5,6,10,49.603,31.409,39.136,196.745,25.289,100.528,0.583086,287.308,MB-2025W13-L05-178,0.423427,0
1685,2024-06-20 08:12:09,10,12,4,31.49,33.731,25.001,433.906,35.005,113.341,0.754495,221.766,MB-2024W25-L10-637,0.016243,0
1686,2025-05-29 08:52:15,5,5,5,17.107,59.787,25.403,176.526,42.238,123.964,0.538798,146.014,MB-2025W22-L05-214,0.23813,0
1687,2025-01-20 17:32:32,2,17,7,27.386,62.335,36.239,170.291,19.964,114.962,0.383719,224.044,MB-2025W04-L02-338,0.133551,0
1688,2024-09-12 11:18:12,8,9,4,42.848,30.868,37.239,165.236,40.365,114.755,0.90342,204.612,MB-2024W37-L08-383,0.621463,0
1689,2024-07-30 11:20:04,8,1,4,23.07,42.909,21.923,444.755,26.194,73.584,0.457907,260.514,MB-2024W31-L08-005,0.523034,1
1690,2025-01-21 10:50:56,10,19,6,47.982,38.491,25.495,213.921,39.189,121.604,0.666962,203.269,MB-2025W04-L10-461,0.433638,0
1691,2024-11-04 17:18:07,10,19,5,38.032,48.303,37.067,356.991,44.887,139.323,0.43323,110.298,MB-2024W45-L10-637,0.846279,0
1692,2025-09-03 12:24:19,2,3,1,30.944,61.845,39.022,472.937,27.921,96.938,0.480434,171.699,MB-2025W36-L02-334,0.432135,1
1693,2024-11-15 10:26:59,6,3,9,47.747,57.449,27.687,364.875,20.43,140.945,0.683091,140.882,MB-2024W46-L06-993,0.694294,0
1694,2024-07-26 11:30:38,10,14,10,22.968,66.373,32.914,412.616,26.341,126.593,0.790988,145.865,MB-2024W30-L10-047,0.343156,1
1695,2024-12-23 16:33:43,5,6,9,43.258,51.482,23.356,232.453,27.828,94.053,0.033293,126.011,MB-2024W52-L05-883,0.055697,0
1696,2025-06-23 12:26:13,4,18,6,49.96,47.113,23.449,250.557,43.237,111.133,0.789586,225.837,MB-2025W26-L04-256,0.760591,0
1697,2025-10-27 16:40:08,5,19,4,12.071,45.415,26.462,240.318,10.758,137.192,0.021736,115.893,MB-2025W44-L05-450,0.764127,0
1698,2024-02-26 15:44:20,7,20,6,48.674,54.416,24.168,403.637,35.708,110.297,0.368873,281.31,MB-2024W09-L07-502,0.903702,0
1699,2024-02-01 10:45:32,9,13,8,47.814,59.894,24.313,221.618,21.25,120.309,0.258165,201.734,MB-2024W05-L09-766,0.597749,0
1700,2025-02-12 15:12:46,4,8,2,12.878,68.52,23.924,248.314,37.185,77.102,0.714064,248.557,MB-2025W07-L04-904,0.047817,0
1701,2025-11-10 15:38:45,2,15,5,27.12,57.008,37.804,255.25,47.728,105.56,0.313162,108.228,MB-2025W46-L02-932,0.614253,0
1702,2024-06-26 08:00:20,10,16,8,47.638,63.572,34.257,155.335,24.166,85.221,0.749905,257.442,MB-2024W26-L10-891,0.878178,1
1703,2024-11-13 12:06:32,4,16,7,32.303,41.256,25.303,160.119,48.332,108.401,0.467246,116.103,MB-2024W46-L04-360,0.596773,1
1704,2024-12-23 08:16:45,2,3,6,40.661,56.07,24.159,348.796,12.328,72.585,0.717627,214.195,MB-2024W52-L02-035,0.277763,0
1705,2024-06-28 11:06:15,6,13,6,39.795,58.894,26.868,310.133,48.344,96.683,0.657225,173.091,MB-2024W26-L06-185,0.341956,0
1706,2025-12-03 09:27:30,3,14,7,46.618,60.508,37.234,114.728,28.657,138.437,0.57062,115.736,MB-2025W49-L03-252,0.05993,0
1707,2024-02-22 11:10:25,10,12,7,34.0,60.615,30.037,336.628,25.964,95.149,0.08035,209.524,MB-2024W08-L10-326,0.682847,0
1708,2024-11-18 13:09:34,8,9,7,13.06,59.207,29.408,270.02,13.72,121.427,0.64791,202.224,MB-2024W47-L08-288,0.66893,0
1709,2025-05-27 17:06:40,10,14,7,36.036,61.279,27.668,454.175,38.327,71.266,0.372864,126.633,MB-2025W22-L10-615,0.404116,0
1710,2025-06-12 14:09:16,1,17,10,19.262,59.2,31.485,174.374,26.913,92.862,0.017349,155.648,MB-2025W24-L01-248,0.481179,0
1711,2024-02-13 11:19:26,7,6,3,20.135,44.182,24.326,135.296,25.542,72.579,0.484553,190.213,MB-2024W07-L07-566,0.243636,0
1712,2024-05-01 14:09:52,2,9,8,20.446,41.969,26.049,151.281,17.519,118.457,0.282026,103.337,MB-2024W18-L02-895,0.897191,0
1713,2025-05-07 11:02:18,4,17,8,19.026,44.294,21.642,466.311,37.278,130.383,0.406287,162.019,MB-2025W19-L04-509,0.867064,0
1714,2024-05-29 11:19:02,2,7,2,46.747,33.054,33.486,103.465,24.214,99.911,0.267536,288.935,MB-2024W22-L02-326,0.418408,0
1715,2024-10-01 14:53:20,2,12,4,35.508,57.751,29.779,340.927,23.749,119.809,0.619877,261.769,MB-2024W40-L02-723,0.522514,0
1716,2024-10-09 17:17:05,2,6,9,23.212,62.306,36.79,489.201,14.424,106.857,0.757898,135.563,MB-2024W41-L02-966,0.538037,0
1717,2025-08-06 09:17:11,10,8,5,48.184,33.668,37.831,406.172,39.294,149.42,0.960517,113.006,MB-2025W32-L10-395,0.258201,1
1718,2024-08-21 12:19:46,3,20,3,46.589,34.112,32.165,247.99,28.532,137.295,0.978075,269.398,MB-2024W34-L03-754,0.840416,0
1719,2024-08-23 13:30:24,3,3,9,16.19,66.184,25.904,496.058,21.829,102.126,0.196642,116.769,MB-2024W34-L03-365,0.882654,0
1720,2024-01-22 15:36:57,1,3,6,17.592,62.339,25.937,279.912,31.313,123.737,0.099808,109.491,MB-2024W04-L01-759,0.999816,0
1721,2024-08-22 08:56:05,10,18,5,22.791,46.271,36.788,272.864,39.972,94.434,0.987953,160.715,MB-2024W34-L10-760,0.783085,0
1722,2024-07-17 16:09:07,10,19,2,23.65,32.203,26.136,132.814,34.725,128.699,0.102979,183.87,MB-2024W29-L10-712,0.104642,0
1723,2025-11-17 15:58:11,7,20,2,40.15,63.608,34.046,310.575,15.297,123.132,0.133998,248.011,MB-2025W47-L07-145,0.404498,0
1724,2024-02-26 09:23:31,9,5,3,35.313,49.969,38.557,260.843,36.015,100.482,0.618283,255.819,MB-2024W09-L09-032,0.954603,0
1725,2025-09-04 10:57:50,5,16,10,47.296,33.454,20.078,238.105,19.216,122.964,0.634145,284.497,MB-2025W36-L05-361,0.947184,0
1726,2024-01-30 13:06:10,3,18,8,38.138,36.316,20.61,484.065,36.44,143.03,0.267331,167.92,MB-2024W05-L03-132,0.493346,0
1727,2024-08-08 16:27:53,4,18,8,23.387,66.039,36.228,232.473,49.834,140.767,0.802842,104.614,MB-2024W32-L04-936,0.929748,1
1728,2025-09-09 09:56:44,9,13,1,25.204,41.521,20.574,416.518,43.27,90.972,0.418509,171.722,MB-2025W37-L09-489,0.300436,0
1729,2024-01-24 17:19:30,7,20,6,38.721,30.932,37.412,353.826,48.882,116.754,0.330482,178.429,MB-2024W04-L07-210,0.687811,1
1730,2024-11-22 10:55:28,7,11,6,42.21,38.822,31.177,312.337,47.07,105.424,0.880073,169.519,MB-2024W47-L07-934,0.697257,0
1731,2024-05-31 08:56:52,10,8,2,25.574,68.359,28.334,151.191,47.099,137.468,0.02303,117.637,MB-2024W22-L10-745,0.097687,0
1732,2025-12-08 14:02:39,9,13,1,21.178,63.228,25.542,401.294,46.102,76.371,0.577418,103.085,MB-2025W50-L09-213,0.50894,0
1733,2024-07-01 08:31:10,5,17,10,32.405,68.03,31.391,223.216,33.565,130.279,0.259615,261.776,MB-2024W27-L05-981,0.731077,0
1734,2025-03-24 11:38:40,5,15,3,24.336,33.719,34.708,289.693,35.584,135.606,0.331381,144.213,MB-2025W13-L05-404,0.657508,0
